ISW_FLO@20230630,20130708,20230710,10000000000,0,0,2,0,0,0,1,0,1,0,0.0353,0.0353,0,-1,-1,-1,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.03728534|0.03770668|0.03805505|0.03691913|0.03594992|0.03476204|0.03392737|0.03392737|0.03392737|0.03392737,0|0|0|0,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.03728534|0.03770668|0.03805505|0.03691913|0.03594992|0.03476204|0.03392737|0.03392737|0.03392737|0.03392737,0|0|0|0,1,90,1,0,0,0,0,0,0.017,1,0@20230630,D,JJB_ISW_MX855000382168_HQ000000TB_001,R_1_1,R_1_A@R_1*1*-1*1@1@Ver2.0
ISW_FLO@20230630,20130807,20230807,10000000,1,1,2,0,0,0,1,0,1,0,0.0532,0.0483,0,-1,-1,-1,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.05296648|0.05377655|0.05326826|0.04772664|0.04340297|0.03878161|0.03531718|0.03531718|0.03531718|0.03531718,0|0|0|0,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.05296648|0.05377655|0.05326826|0.04772664|0.04340297|0.03878161|0.03531718|0.03531718|0.03531718|0.03531718,0|0|0|0,1,90,1,1,1,0,0,0,0.017,1,0@20230630,D,JJB_ISW_MX855000383206_HQ000000TB_001,R_1_1,R_1_A@R_1*1317.7*-1*1@1@Ver2.0
ISW_FLO@20230630,20130808,20230808,10000000000,0,0,2,0,0,0,1,0,1,0,0.0355,0.0346,0,-1,-1,-1,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.03728534|0.03770668|0.03805505|0.03691913|0.03594992|0.03476204|0.03392737|0.03392737|0.03392737|0.03392737,0|0|0|0,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.03728534|0.03770668|0.03805505|0.03691913|0.03594992|0.03476204|0.03392737|0.03392737|0.03392737|0.03392737,0|0|0|0,1,90,1,0,0,0,0,0,0.017,1,0@20230630,D,JJB_ISW_MX855000383290_HQ000000TB_002,R_1_1,R_1_A@R_1*1*1*1@1@Ver2.0
ISW_FLO@20230630,20130910,20230911,10000000000,0,0,2,0,0,0,1,0,1,0,0.0375,0.0375,0,-1,-1,-1,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.03728534|0.03770668|0.03805505|0.03691913|0.03594992|0.03476204|0.03392737|0.03392737|0.03392737|0.03392737,0|0|0|0,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.03728534|0.03770668|0.03805505|0.03691913|0.03594992|0.03476204|0.03392737|0.03392737|0.03392737|0.03392737,0|0|0|0,1,90,1,0,0,0,0,0,0.017,1,0@20230630,D,JJB_ISW_MX855000384169_HQ000000TB_001,R_1_1,R_1_A@R_1*1*-1*1@1@Ver2.0
ISW_FLO@20230630,20131107,20231107,10000000,0,1,2,0,0,0,1,0,1,0,0.0532,0.0483,0,-1,-1,-1,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.05296648|0.05377655|0.05326826|0.04772664|0.04340297|0.03878161|0.03531718|0.03531718|0.03531718|0.03531718,0|0|0|0,10,90|180|360|720|1080|1800|3600|5400|7200|10800,0.05296648|0.05377655|0.05326826|0.04772664|0.04340297|0.03878161|0.03531718|0.03531718|0.03531718|0.03531718,0|0|0|0,1,90,1,1,1,0,0,0,0.017,1,0@20230630,D,JJB_ISW_MX855000385812_HQ000000TB_002,R_1_1,R_1_A@R_1*1317.7*1*1@1@Ver2.0
